Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock Symbol
2022-08-10 00:00:00-04:00,66.30000305,68.27999878,61.5,64.5,693,0,0,CNEY
2022-08-11 00:00:00-04:00,65.40000153,67.01999664,61.79999924,65.09999847,573,0,0,CNEY
2022-08-12 00:00:00-04:00,66.12000275,67.5,65.09999847,66.90000153,443,0,0,CNEY
2022-08-15 00:00:00-04:00,63,67.98000336,58.5,58.5,920,0,0,CNEY
2022-08-16 00:00:00-04:00,64.19999695,64.19999695,60.29999924,63.59999847,417,0,0,CNEY
2022-08-17 00:00:00-04:00,64.19999695,68.04000092,63.18000031,65.40000153,1290,0,0,CNEY
2022-08-18 00:00:00-04:00,66.59999847,66.77999878,61.5,63.59999847,727,0,0,CNEY
2022-08-19 00:00:00-04:00,69.15000153,69.15000153,60,61.79999924,543,0,0,CNEY
2022-08-22 00:00:00-04:00,62.40000153,66,59.40000153,59.70000076,397,0,0,CNEY
2022-08-23 00:00:00-04:00,62.40000153,62.40000153,61.20000076,61.68000031,327,0,0,CNEY
2022-08-24 00:00:00-04:00,62.70000076,66.90000153,60,64.34999847,1403,0,0,CNEY
2022-08-25 00:00:00-04:00,64.5,64.5,61.5,62.81999969,620,0,0,CNEY
2022-08-26 00:00:00-04:00,64.44000244,65.40000153,61.79999924,62.09999847,547,0,0,CNEY
2022-08-29 00:00:00-04:00,64.5,64.5,60.90000153,62.90999985,1000,0,0,CNEY
2022-08-30 00:00:00-04:00,62.45999908,64.5,61.20000076,62.70000076,883,0,0,CNEY
2022-08-31 00:00:00-04:00,64.19999695,64.19999695,60.59999847,61.65000153,417,0,0,CNEY
2022-09-01 00:00:00-04:00,62.40000153,62.40000153,60,60,373,0,0,CNEY
2022-09-02 00:00:00-04:00,62.70000076,62.70000076,59.40000153,61.79999924,350,0,0,CNEY
2022-09-06 00:00:00-04:00,60.90000153,63.90000153,60.33000183,62.40000153,433,0,0,CNEY
2022-09-07 00:00:00-04:00,64.5,67.5,61.34999847,63.41999817,907,0,0,CNEY
2022-09-08 00:00:00-04:00,64.19999695,66.77999878,62.70000076,64.80000305,403,0,0,CNEY
2022-09-09 00:00:00-04:00,65.09999847,65.09999847,62.09999847,64.08000183,317,0,0,CNEY
2022-09-12 00:00:00-04:00,66.90000153,66.90000153,64.19999695,66.26999664,430,0,0,CNEY
2022-09-13 00:00:00-04:00,65.69999695,65.97000122,55.79999924,63.59999847,1083,0,0,CNEY
2022-09-14 00:00:00-04:00,65.33999634,65.33999634,61.5,63.41999817,617,0,0,CNEY
2022-09-15 00:00:00-04:00,63,66,58.65000153,64.34999847,2297,0,0,CNEY
2022-09-16 00:00:00-04:00,64.5,65.09999847,62.09999847,64.5,167,0,0,CNEY
2022-09-19 00:00:00-04:00,63.15000153,64.05000305,63.15000153,64.05000305,67,0,0,CNEY
2022-09-20 00:00:00-04:00,64.80000305,69,60.90000153,63.90000153,1303,0,0,CNEY
2022-09-21 00:00:00-04:00,66,68.40000153,63.29999924,65.09999847,217,0,0,CNEY
2022-09-22 00:00:00-04:00,66,66,63.29999924,64.80000305,207,0,0,CNEY
2022-09-23 00:00:00-04:00,65.40000153,66.59999847,60.90000153,63,1093,0,0,CNEY
2022-09-26 00:00:00-04:00,65.40000153,66,61.95000076,65.69999695,447,0,0,CNEY
2022-09-27 00:00:00-04:00,66.59999847,68.37000275,60.59999847,64.80000305,813,0,0,CNEY
2022-09-28 00:00:00-04:00,64.73999786,66.90000153,63.29999924,65.09999847,1013,0,0,CNEY
2022-09-29 00:00:00-04:00,65.09999847,65.09999847,62.40000153,63.59999847,400,0,0,CNEY
2022-09-30 00:00:00-04:00,65.40000153,65.69999695,61.79999924,63.29999924,600,0,0,CNEY
2022-10-03 00:00:00-04:00,65.58000183,65.58000183,63.29999924,64.34999847,160,0,0,CNEY
2022-10-04 00:00:00-04:00,65.81999969,65.81999969,64.19999695,64.19999695,310,0,0,CNEY
2022-10-05 00:00:00-04:00,62.84999847,65.55000305,57.59999847,63.59999847,1517,0,0,CNEY
2022-10-06 00:00:00-04:00,62.40000153,65.69999695,57,63.59999847,3457,0,0,CNEY
2022-10-07 00:00:00-04:00,64.44000244,64.5,57.59999847,62.79000092,3710,0,0,CNEY
2022-10-10 00:00:00-04:00,59.70000076,62.84999847,59.70000076,60.29999924,3613,0,0,CNEY
2022-10-11 00:00:00-04:00,60.90000153,61.29000092,56.79000092,60.29999924,3343,0,0,CNEY
2022-10-12 00:00:00-04:00,60.59999847,60.59999847,55.79999924,57.59999847,3520,0,0,CNEY
2022-10-13 00:00:00-04:00,58.77000046,60.24000168,54.90000153,58.79999924,3477,0,0,CNEY
2022-10-14 00:00:00-04:00,60.29999924,61.5,54.29999924,57.84000015,4057,0,0,CNEY
2022-10-17 00:00:00-04:00,60,60,49.5,54.59999847,4717,0,0,CNEY
2022-10-18 00:00:00-04:00,55.5,58.5,54.20999908,57,3407,0,0,CNEY
2022-10-19 00:00:00-04:00,55.79999924,59.34000015,54.45000076,57,3740,0,0,CNEY
2022-10-20 00:00:00-04:00,59.40000153,60,55.5,57.59999847,3543,0,0,CNEY
2022-10-21 00:00:00-04:00,57.59999847,59.06999969,55.20000076,57.90000153,3490,0,0,CNEY
2022-10-24 00:00:00-04:00,57,58.79999924,55.04999924,56.70000076,3487,0,0,CNEY
2022-10-25 00:00:00-04:00,58.20000076,59.40000153,56.40000153,57,3547,0,0,CNEY
2022-10-26 00:00:00-04:00,57.59999847,59.09999847,55.5,56.54999924,3457,0,0,CNEY
2022-10-27 00:00:00-04:00,55.79999924,59.09999847,55.79999924,58.5,3573,0,0,CNEY
2022-10-28 00:00:00-04:00,57,62.70000076,55.5,55.79999924,3593,0,0,CNEY
2022-10-31 00:00:00-04:00,54.90000153,59.40000153,54.90000153,56.09999847,3373,0,0,CNEY
2022-11-01 00:00:00-04:00,57.29999924,57.29999924,55.20000076,55.5,3387,0,0,CNEY
2022-11-02 00:00:00-04:00,55.5,59.40000153,55.20000076,57.90000153,4437,0,0,CNEY
2022-11-03 00:00:00-04:00,56.40000153,60,54.59999847,55.5,13680,0,0,CNEY
2022-11-04 00:00:00-04:00,55.79999924,58.5,54.93000031,58.5,6457,0,0,CNEY
2022-11-07 00:00:00-05:00,57.59999847,58.5,51.29999924,52.79999924,5390,0,0,CNEY
2022-11-08 00:00:00-05:00,52.5,55.5,52.5,54,8943,0,0,CNEY
2022-11-09 00:00:00-05:00,54.59999847,56.09999847,51.72000122,53.70000076,3157,0,0,CNEY
2022-11-10 00:00:00-05:00,54.90000153,56.27999878,50.66999817,54.59999847,5090,0,0,CNEY
2022-11-11 00:00:00-05:00,54.59999847,56.09999847,54,56.09999847,2507,0,0,CNEY
2022-11-14 00:00:00-05:00,56.09999847,60.59999847,56.09999847,59.70000076,4643,0,0,CNEY
2022-11-15 00:00:00-05:00,57,60,56.70000076,58.20000076,3397,0,0,CNEY
2022-11-16 00:00:00-05:00,58.20000076,70.5,58.20000076,68.09999847,21593,0,0,CNEY
2022-11-17 00:00:00-05:00,64.80000305,80.40000153,64.19999695,74.09999847,17920,0,0,CNEY
2022-11-18 00:00:00-05:00,74.09999847,79.80000305,57.59999847,60.59999847,70890,0,0,CNEY
2022-11-21 00:00:00-05:00,56.40000153,56.40000153,36,46.20000076,100263,0,0,CNEY
2022-11-22 00:00:00-05:00,42,57.59999847,38.70000076,53.70000076,27143,0,0,CNEY
2022-11-23 00:00:00-05:00,50.40000153,60.59999847,46.79999924,53.09999847,49170,0,0,CNEY
2022-11-25 00:00:00-05:00,49.79999924,52.79999924,41.40000153,49.20000076,46007,0,0,CNEY
2022-11-28 00:00:00-05:00,47.40000153,55.20000076,46.79999924,51.59999847,37227,0,0,CNEY
2022-11-29 00:00:00-05:00,48.90000153,55.20000076,39.90000153,44.40000153,57247,0,0,CNEY
2022-11-30 00:00:00-05:00,33,35.40000153,23.70000076,24.45000076,111497,0,0,CNEY
2022-12-01 00:00:00-05:00,25.79999924,25.79999924,17.81999969,22.22999954,100107,0,0,CNEY
2022-12-02 00:00:00-05:00,22.22999954,24.27000046,21.89999962,22.20000076,25940,0,0,CNEY
2022-12-05 00:00:00-05:00,22.5,24.29999924,21,21.32999992,21637,0,0,CNEY
2022-12-06 00:00:00-05:00,22.5,22.5,18,21.89999962,60153,0,0,CNEY
2022-12-07 00:00:00-05:00,21.75,22.97999954,21.60000038,22.40999985,12990,0,0,CNEY
2022-12-08 00:00:00-05:00,22.20000076,27.69000053,20.25,25.79999924,43473,0,0,CNEY
2022-12-09 00:00:00-05:00,25.5,28.20000076,23.70000076,24.89999962,56643,0,0,CNEY
2022-12-12 00:00:00-05:00,23.87999916,25.20000076,21.05999947,22.70999908,21330,0,0,CNEY
2022-12-13 00:00:00-05:00,22.5,22.79999924,19.5,20.37000084,17713,0,0,CNEY
2022-12-14 00:00:00-05:00,20.39999962,20.90999985,18.89999962,20.30999947,14850,0,0,CNEY
2022-12-15 00:00:00-05:00,19.5,21.29999924,13.68000031,19.79999924,165873,0,0,CNEY
2022-12-16 00:00:00-05:00,20.45999908,21,15.60000038,18.27000046,62130,0,0,CNEY
2022-12-19 00:00:00-05:00,17.70000076,21.45000076,16.73999977,21.29999924,23627,0,0,CNEY
2022-12-20 00:00:00-05:00,20.81999969,22.5,19.73999977,21.89999962,6057,0,0,CNEY
2022-12-21 00:00:00-05:00,21.51000023,23.70000076,20.70000076,22.59000015,9640,0,0,CNEY
2022-12-22 00:00:00-05:00,23.70000076,25.13999939,20.72999954,22.79999924,13533,0,0,CNEY
2022-12-23 00:00:00-05:00,25.04999924,25.13999939,22.5,24,19883,0,0,CNEY
2022-12-27 00:00:00-05:00,22.97999954,24.38999939,21,23.70000076,3347,0,0,CNEY
2022-12-28 00:00:00-05:00,22.97999954,25.13999939,22.55999947,24.56999969,11593,0,0,CNEY
2022-12-29 00:00:00-05:00,24.56999969,24.60000038,23.10000038,24,6900,0,0,CNEY
2022-12-30 00:00:00-05:00,23.70000076,23.70000076,22.20000076,23.10000038,7520,0,0,CNEY
2023-01-03 00:00:00-05:00,23.34000015,23.70000076,21.09000015,22.79999924,20180,0,0,CNEY
2023-01-04 00:00:00-05:00,22.73999977,27.89999962,22.40999985,26.70000076,31337,0,0,CNEY
2023-01-05 00:00:00-05:00,26.70000076,29.28000069,23.10000038,26.39999962,19390,0,0,CNEY
2023-01-06 00:00:00-05:00,25.20000076,27,24,25.77000046,3620,0,0,CNEY
2023-01-09 00:00:00-05:00,27.29999924,28.79999924,27,28.5,2120,0,0,CNEY
2023-01-10 00:00:00-05:00,27.65999985,28.79999924,27,28.46999931,1247,0,0,CNEY
2023-01-11 00:00:00-05:00,28.79999924,29.10000038,27.32999992,29.10000038,2987,0,0,CNEY
2023-01-12 00:00:00-05:00,28.29000092,29.10000038,27.29999924,28.11000061,1037,0,0,CNEY
2023-01-13 00:00:00-05:00,27.45000076,30.89999962,27.45000076,30.60000038,11573,0,0,CNEY
2023-01-17 00:00:00-05:00,30,31.20000076,21.69000053,26.06999969,21400,0,0,CNEY
2023-01-18 00:00:00-05:00,26.37000084,26.70000076,21.89999962,22.20000076,10823,0,0,CNEY
2023-01-19 00:00:00-05:00,22.73999977,23.25,17.87999916,20.10000038,16233,0,0,CNEY
2023-01-20 00:00:00-05:00,21.27000046,34.79999924,15.60000038,28.04999924,312170,0,0,CNEY
2023-01-23 00:00:00-05:00,27.62999916,36.90000153,27.60000038,36.59999847,36000,0,0,CNEY
2023-01-24 00:00:00-05:00,36.90000153,40.20000076,33.06000137,39.29999924,31130,0,0,CNEY
2023-01-25 00:00:00-05:00,40.5,45,38.40000153,44.70000076,17493,0,0,CNEY
2023-01-26 00:00:00-05:00,46.79999924,52.20000076,42.59999847,50.40000153,20933,0,0,CNEY
2023-01-27 00:00:00-05:00,49.20000076,65.09999847,49.20000076,65.09999847,75113,0,0,CNEY
2023-01-30 00:00:00-05:00,18.29999924,20.34000015,16.5,17.67000008,542217,0,0,CNEY
2023-01-31 00:00:00-05:00,17.10000038,17.15999985,13.80000019,14.69999981,335223,0,0,CNEY
2023-02-01 00:00:00-05:00,14.69999981,15.23999977,14.22000027,14.39999962,125477,0,0,CNEY
2023-02-02 00:00:00-05:00,14.25,14.64000034,13.59000015,14.39999962,124850,0,0,CNEY
2023-02-03 00:00:00-05:00,14.67000008,15.14999962,14.25,14.69999981,72433,0,0,CNEY
2023-02-06 00:00:00-05:00,14.69999981,14.85000038,13.82999992,14.39999962,42097,0,0,CNEY
2023-02-07 00:00:00-05:00,14.48999977,14.60999966,14.10000038,14.39999962,29760,0,0,CNEY
2023-02-08 00:00:00-05:00,14.27999973,14.34000015,13.80000019,13.94999981,40360,0,0,CNEY
2023-02-09 00:00:00-05:00,14.03999996,14.03999996,12.89999962,13.40999985,54983,0,0,CNEY
2023-02-10 00:00:00-05:00,13.17000008,13.17000008,11.39999962,12,82940,0,0,CNEY
2023-02-13 00:00:00-05:00,12.14999962,12.14999962,11.69999981,11.90999985,23950,0,0,CNEY
2023-02-14 00:00:00-05:00,11.69999981,12,11.69999981,11.88000011,15853,0,0,CNEY
2023-02-15 00:00:00-05:00,11.97000027,12.56999969,11.69999981,12,48833,0,0,CNEY
2023-02-16 00:00:00-05:00,11.97000027,12,11.10000038,11.34000015,34820,0,0,CNEY
2023-02-17 00:00:00-05:00,11.22000027,11.34000015,10.56000042,10.80000019,46857,0,0,CNEY
2023-02-21 00:00:00-05:00,10.71000004,10.71000004,9.239999771,9.659999847,64047,0,0,CNEY
2023-02-22 00:00:00-05:00,9.899999619,10.05000019,9.300000191,9.68999958,13867,0,0,CNEY
2023-02-23 00:00:00-05:00,9.569999695,9.75,9.359999657,9.659999847,9773,0,0,CNEY
2023-02-24 00:00:00-05:00,9.600000381,9.659999847,9.300000191,9.300000191,7147,0,0,CNEY
2023-02-27 00:00:00-05:00,9.449999809,9.659999847,9.390000343,9.600000381,12290,0,0,CNEY
2023-02-28 00:00:00-05:00,9.630000114,9.75,9.300000191,9.449999809,5543,0,0,CNEY
2023-03-01 00:00:00-05:00,9.449999809,9.600000381,8.550000191,8.819999695,28517,0,0,CNEY
2023-03-02 00:00:00-05:00,9,9.119999886,8.579999924,8.760000229,8207,0,0,CNEY
2023-03-03 00:00:00-05:00,8.729999542,9.090000153,8.550000191,8.880000114,7757,0,0,CNEY
2023-03-06 00:00:00-05:00,9,9,8.430000305,8.699999809,8573,0,0,CNEY
2023-03-07 00:00:00-05:00,8.93999958,8.970000267,8.130000114,8.279999733,17083,0,0,CNEY
2023-03-08 00:00:00-05:00,8.130000114,8.399999619,8.130000114,8.159999847,4710,0,0,CNEY
2023-03-09 00:00:00-05:00,8.159999847,8.369999886,7.829999924,7.860000134,13113,0,0,CNEY
2023-03-10 00:00:00-05:00,7.860000134,8.100000381,7.559999943,7.710000038,13223,0,0,CNEY
2023-03-13 00:00:00-04:00,7.5,7.559999943,7.199999809,7.349999905,12367,0,0,CNEY
2023-03-14 00:00:00-04:00,7.5,7.5,7.199999809,7.320000172,8717,0,0,CNEY
2023-03-15 00:00:00-04:00,7.320000172,7.889999866,7.199999809,7.5,8987,0,0,CNEY
2023-03-16 00:00:00-04:00,7.5,7.5,6.059999943,6.300000191,89027,0,0,CNEY
2023-03-17 00:00:00-04:00,6.480000019,6.599999905,6.03000021,6.150000095,10543,0,0,CNEY
2023-03-20 00:00:00-04:00,6.300000191,6.300000191,6,6.059999943,21387,0,0,CNEY
2023-03-21 00:00:00-04:00,6.210000038,6.599999905,6.150000095,6.570000172,20677,0,0,CNEY
2023-03-22 00:00:00-04:00,6.599999905,7.139999866,6.510000229,6.989999771,35413,0,0,CNEY
2023-03-23 00:00:00-04:00,6.900000095,6.900000095,6.75,6.900000095,4393,0,0,CNEY
2023-03-24 00:00:00-04:00,6.840000153,7.050000191,6.809999943,6.809999943,14883,0,0,CNEY
2023-03-27 00:00:00-04:00,6.599999905,6.900000095,6.599999905,6.599999905,12047,0,0,CNEY
2023-03-28 00:00:00-04:00,6.659999847,6.75,6.300000191,6.449999809,5490,0,0,CNEY
2023-03-29 00:00:00-04:00,6.480000019,6.599999905,6.329999924,6.420000076,7823,0,0,CNEY
2023-03-30 00:00:00-04:00,6.420000076,6.599999905,6.239999771,6.239999771,10080,0,0,CNEY
2023-03-31 00:00:00-04:00,6.300000191,6.599999905,6.179999828,6.300000191,15287,0,0,CNEY
2023-04-03 00:00:00-04:00,6.570000172,6.75,6.329999924,6.690000057,14683,0,0,CNEY
2023-04-04 00:00:00-04:00,6.690000057,6.71999979,6.449999809,6.449999809,7433,0,0,CNEY
2023-04-05 00:00:00-04:00,6.449999809,8.93999958,6,6.269999981,497203,0,0,CNEY
2023-04-06 00:00:00-04:00,6.150000095,6.300000191,5.25,5.849999905,67733,0,0,CNEY
2023-04-10 00:00:00-04:00,5.849999905,6,5.550000191,5.730000019,13787,0,0,CNEY
2023-04-11 00:00:00-04:00,5.880000114,5.940000057,5.429999828,5.550000191,17640,0,0,CNEY
2023-04-12 00:00:00-04:00,5.550000191,5.699999809,5.28000021,5.340000153,24207,0,0,CNEY
2023-04-13 00:00:00-04:00,5.400000095,5.400000095,5.099999905,5.159999847,39860,0,0,CNEY
2023-04-14 00:00:00-04:00,5.25,5.400000095,5.070000172,5.28000021,16590,0,0,CNEY
2023-04-17 00:00:00-04:00,5.28000021,5.820000172,5.28000021,5.820000172,34880,0,0,CNEY
2023-04-18 00:00:00-04:00,5.789999962,6.449999809,5.550000191,6.300000191,77650,0,0,CNEY
2023-04-19 00:00:00-04:00,6.300000191,6.570000172,6,6.300000191,26013,0,0,CNEY
2023-04-20 00:00:00-04:00,6.300000191,6.389999866,6.150000095,6.150000095,6743,0,0,CNEY
2023-04-21 00:00:00-04:00,6.150000095,7.199999809,6.150000095,6.900000095,42880,0,0,CNEY
2023-04-24 00:00:00-04:00,6.900000095,7.050000191,6.300000191,6.480000019,16773,0,0,CNEY
2023-04-25 00:00:00-04:00,6.480000019,6.480000019,6.059999943,6.300000191,14253,0,0,CNEY
2023-04-26 00:00:00-04:00,6.090000153,6.329999924,5.550000191,5.849999905,15737,0,0,CNEY
2023-04-27 00:00:00-04:00,5.880000114,6.03000021,5.699999809,6,17213,0,0,CNEY
2023-04-28 00:00:00-04:00,6,6.900000095,5.880000114,6.300000191,69900,0,0,CNEY
2023-05-01 00:00:00-04:00,6.599999905,6.71999979,6.300000191,6.360000134,44820,0,0,CNEY
2023-05-02 00:00:00-04:00,6.389999866,6.900000095,6.03000021,6.119999886,43307,0,0,CNEY
2023-05-03 00:00:00-04:00,6.119999886,6.449999809,5.760000229,6.179999828,12483,0,0,CNEY
2023-05-04 00:00:00-04:00,6.119999886,6.360000134,5.849999905,6.03000021,10593,0,0,CNEY
2023-05-05 00:00:00-04:00,6.090000153,6.570000172,6,6.449999809,12157,0,0,CNEY
2023-05-08 00:00:00-04:00,6.300000191,6.300000191,6,6.059999943,20363,0,0,CNEY
2023-05-09 00:00:00-04:00,6.03000021,6.269999981,5.699999809,5.820000172,19833,0,0,CNEY
2023-05-10 00:00:00-04:00,5.730000019,6.510000229,5.639999866,6.150000095,34757,0,0,CNEY
2023-05-11 00:00:00-04:00,6.150000095,6.75,6.119999886,6.329999924,31547,0,0,CNEY
2023-05-12 00:00:00-04:00,6.570000172,6.570000172,5.849999905,6.239999771,10497,0,0,CNEY
2023-05-15 00:00:00-04:00,6.599999905,6.690000057,6.239999771,6.449999809,14863,0,0,CNEY
2023-05-16 00:00:00-04:00,6.510000229,6.570000172,5.849999905,6.449999809,12583,0,0,CNEY
2023-05-17 00:00:00-04:00,6.420000076,6.929999828,5.880000114,6.71999979,60363,0,0,CNEY
2023-05-18 00:00:00-04:00,6.539999962,6.900000095,6.03000021,6.840000153,34930,0,0,CNEY
2023-05-19 00:00:00-04:00,6.659999847,7.260000229,6.599999905,7.139999866,33247,0,0,CNEY
2023-05-22 00:00:00-04:00,7.139999866,7.800000191,7.050000191,7.619999886,79213,0,0,CNEY
2023-05-23 00:00:00-04:00,7.800000191,8.039999962,7.260000229,7.53000021,42633,0,0,CNEY
2023-05-24 00:00:00-04:00,7.710000038,8.010000229,7.079999924,7.409999847,30297,0,0,CNEY
2023-05-25 00:00:00-04:00,7.440000057,7.5,6.929999828,7.230000019,20963,0,0,CNEY
2023-05-26 00:00:00-04:00,7.199999809,7.409999847,6.900000095,7.349999905,10873,0,0,CNEY
2023-05-30 00:00:00-04:00,7.199999809,7.440000057,6.900000095,7.110000134,6610,0,0,CNEY
2023-05-31 00:00:00-04:00,6.960000038,6.960000038,6.150000095,6.150000095,25150,0,0,CNEY
2023-06-01 00:00:00-04:00,6.659999847,6.659999847,5.579999924,5.730000019,19553,0,0,CNEY
2023-06-02 00:00:00-04:00,5.730000019,6.239999771,5.400000095,6.239999771,14503,0,0,CNEY
2023-06-05 00:00:00-04:00,5.699999809,6.269999981,5.699999809,5.820000172,11973,0,0,CNEY
2023-06-06 00:00:00-04:00,6,6.210000038,5.820000172,5.849999905,16597,0,0,CNEY
2023-06-07 00:00:00-04:00,5.849999905,6.239999771,5.699999809,5.96999979,49280,0,0,CNEY
2023-06-08 00:00:00-04:00,6.269999981,6.449999809,5.940000057,6.269999981,13760,0,0,CNEY
2023-06-09 00:00:00-04:00,6.300000191,6.360000134,6.059999943,6.210000038,5600,0,0,CNEY
2023-06-12 00:00:00-04:00,6.300000191,6.360000134,6.03000021,6.090000153,8090,0,0,CNEY
2023-06-13 00:00:00-04:00,6.119999886,6.510000229,6.090000153,6.090000153,12000,0,0,CNEY
2023-06-14 00:00:00-04:00,6.300000191,6.570000172,6,6.090000153,13793,0,0,CNEY
2023-06-15 00:00:00-04:00,6.03000021,6.300000191,6.03000021,6.119999886,7010,0,0,CNEY
2023-06-16 00:00:00-04:00,6.210000038,6.269999981,6,6.119999886,7777,0,0,CNEY
2023-06-20 00:00:00-04:00,6.269999981,6.269999981,6.119999886,6.239999771,7500,0,0,CNEY
2023-06-21 00:00:00-04:00,6.300000191,6.300000191,6.119999886,6.210000038,9473,0,0,CNEY
2023-06-22 00:00:00-04:00,6.389999866,6.389999866,6.03000021,6.059999943,9067,0,0,CNEY
2023-06-23 00:00:00-04:00,6.239999771,6.239999771,5.940000057,6,8150,0,0,CNEY
2023-06-26 00:00:00-04:00,6.179999828,6.210000038,5.96999979,5.96999979,16537,0,0,CNEY
2023-06-27 00:00:00-04:00,5.940000057,6.300000191,5.909999847,6.300000191,13267,0,0,CNEY
2023-06-28 00:00:00-04:00,6.119999886,6.179999828,6,6.03000021,9257,0,0,CNEY
2023-06-29 00:00:00-04:00,6.119999886,6.119999886,6.03000021,6.119999886,7387,0,0,CNEY
2023-06-30 00:00:00-04:00,6.119999886,6.269999981,6.03000021,6.059999943,7317,0,0,CNEY
2023-07-03 00:00:00-04:00,6.210000038,6.300000191,6.150000095,6.150000095,3323,0,0,CNEY
2023-07-05 00:00:00-04:00,6.150000095,6.150000095,5.460000038,5.699999809,28430,0,0,CNEY
2023-07-06 00:00:00-04:00,5.909999847,5.909999847,5.699999809,5.699999809,7603,0,0,CNEY
2023-07-07 00:00:00-04:00,5.880000114,5.880000114,5.699999809,5.730000019,5830,0,0,CNEY
2023-07-10 00:00:00-04:00,5.789999962,5.789999962,5.28000021,5.400000095,54740,0,0,CNEY
2023-07-11 00:00:00-04:00,5.820000172,5.820000172,5.159999847,5.639999866,220270,0,0,CNEY
2023-07-12 00:00:00-04:00,5.639999866,5.639999866,5.25,5.429999828,45180,0,0,CNEY
2023-07-13 00:00:00-04:00,5.429999828,5.699999809,5.309999943,5.519999981,27680,0,0,CNEY
2023-07-14 00:00:00-04:00,5.340000153,5.639999866,5.25,5.25,12757,0,0,CNEY
2023-07-17 00:00:00-04:00,5.460000038,5.550000191,5.309999943,5.429999828,14317,0,0,CNEY
2023-07-18 00:00:00-04:00,5.489999771,5.639999866,5.25,5.429999828,19063,0,0,CNEY
2023-07-19 00:00:00-04:00,5.429999828,5.610000134,5.429999828,5.489999771,6867,0,0,CNEY
2023-07-20 00:00:00-04:00,5.429999828,5.519999981,5.369999886,5.400000095,5497,0,0,CNEY
2023-07-21 00:00:00-04:00,5.429999828,5.489999771,5.309999943,5.309999943,8090,0,0,CNEY
2023-07-24 00:00:00-04:00,5.309999943,5.610000134,5.309999943,5.369999886,7357,0,0,CNEY
2023-07-25 00:00:00-04:00,5.400000095,5.519999981,5.340000153,5.429999828,27393,0,0,CNEY
2023-07-26 00:00:00-04:00,5.550000191,6.300000191,5.460000038,5.909999847,89853,0,0,CNEY
2023-07-27 00:00:00-04:00,6.090000153,6.090000153,5.550000191,5.579999924,14797,0,0,CNEY
2023-07-28 00:00:00-04:00,5.96999979,5.96999979,5.460000038,5.909999847,19023,0,0,CNEY
2023-07-31 00:00:00-04:00,6.090000153,6.269999981,5.880000114,6.119999886,13777,0,0,CNEY
2023-08-01 00:00:00-04:00,6,6.300000191,5.699999809,5.849999905,17620,0,0,CNEY
2023-08-02 00:00:00-04:00,5.760000229,5.849999905,5.460000038,5.760000229,25000,0,0,CNEY
2023-08-03 00:00:00-04:00,5.940000057,6.239999771,5.610000134,6,21660,0,0,CNEY
2023-08-04 00:00:00-04:00,6.150000095,6.599999905,5.880000114,5.940000057,27590,0,0,CNEY
2023-08-07 00:00:00-04:00,5.880000114,6.210000038,5.789999962,5.880000114,11297,0,0,CNEY
2023-08-08 00:00:00-04:00,5.760000229,5.940000057,5.460000038,5.579999924,28253,0,0,CNEY
2023-08-09 00:00:00-04:00,5.639999866,5.699999809,5.369999886,5.519999981,14900,0,0,CNEY
2023-08-10 00:00:00-04:00,5.699999809,5.760000229,5.429999828,5.760000229,8453,0,0,CNEY
2023-08-11 00:00:00-04:00,5.550000191,5.940000057,5.519999981,5.820000172,17837,0,0,CNEY
2023-08-14 00:00:00-04:00,5.699999809,6.300000191,5.699999809,6,26060,0,0,CNEY
2023-08-15 00:00:00-04:00,6.150000095,6.150000095,5.610000134,6,15680,0,0,CNEY
2023-08-16 00:00:00-04:00,6.059999943,6.059999943,5.670000076,6,11637,0,0,CNEY
2023-08-17 00:00:00-04:00,5.760000229,6.03000021,5.579999924,5.849999905,7110,0,0,CNEY
2023-08-18 00:00:00-04:00,5.96999979,6,5.489999771,5.730000019,9010,0,0,CNEY
2023-08-21 00:00:00-04:00,6,6,5.699999809,5.820000172,9800,0,0,CNEY
2023-08-22 00:00:00-04:00,5.730000019,5.849999905,5.400000095,5.670000076,16350,0,0,CNEY
2023-08-23 00:00:00-04:00,6.03000021,6.03000021,5.400000095,5.699999809,15483,0,0,CNEY
2023-08-24 00:00:00-04:00,5.550000191,5.789999962,5.340000153,5.639999866,15600,0,0,CNEY
2023-08-25 00:00:00-04:00,5.670000076,5.699999809,5.400000095,5.460000038,6657,0,0,CNEY
2023-08-28 00:00:00-04:00,5.670000076,5.699999809,4.380000114,4.769999981,71240,0,0,CNEY
2023-08-29 00:00:00-04:00,4.769999981,4.980000019,4.650000095,4.860000134,12827,0,0,CNEY
2023-08-30 00:00:00-04:00,5.309999943,5.309999943,4.739999771,4.860000134,13773,0,0,CNEY
2023-08-31 00:00:00-04:00,4.949999809,4.949999809,4.679999828,4.800000191,13467,0,0,CNEY
2023-09-01 00:00:00-04:00,4.710000038,5.159999847,4.679999828,4.860000134,2273,0,0,CNEY
2023-09-05 00:00:00-04:00,4.889999866,4.889999866,4.199999809,4.5,29307,0,0,CNEY
2023-09-06 00:00:00-04:00,4.380000114,4.679999828,4.260000229,4.380000114,47260,0,0,CNEY
2023-09-07 00:00:00-04:00,4.46999979,4.710000038,3.75,3.809999943,104400,0,0,CNEY
2023-09-08 00:00:00-04:00,4.050000191,4.079999924,3.900000095,3.99000001,16910,0,0,CNEY
